('16:56:00', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:00', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:00', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:01', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:01', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:01', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:01', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:01', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:01', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:01', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:01', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:01', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:01', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:01', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:01', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:01', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:01', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:02', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:02', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:02', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:02', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:02', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:02', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:02', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:02', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:02', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:02', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:02', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:02', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:02', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:03', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:03', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:03', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:03', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:03', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:03', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:03', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:03', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:03', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:03', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:03', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:03', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:03', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:03', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:04', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:04', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:04', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:04', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:04', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:04', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:04', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:04', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:04', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:04', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:04', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:04', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:04', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:05', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:05', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:05', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:05', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:05', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:05', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:05', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:05', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:05', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:05', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:05', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:05', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:05', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:05', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:06', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:06', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:06', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:06', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:06', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:06', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:06', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:06', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:06', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:06', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:07', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:08', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:08', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:09', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:10', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:11', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:12', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:12', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:13', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:14', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:15', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:15', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:16', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:17', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:18', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:18', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:19', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:20', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:21', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:21', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:22', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:23', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:24', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:25', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:25', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:26', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:27', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:28', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:28', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:29', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:30', 0.01, 0.0, 0.02, 36.3, 15.0)
('16:56:31', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:31', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:32', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:33', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:34', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:34', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:35', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:36', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:37', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:38', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:38', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:39', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:40', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:41', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:41', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:42', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:43', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:44', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:44', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:45', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:46', 0.01, 0.0, 0.02, 36.3, 16.0)
('16:56:47', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:45', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:45', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:46', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:46', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:46', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:46', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:46', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:46', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:46', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:46', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:46', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:46', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:46', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:46', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:46', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:47', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:47', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:47', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:47', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:47', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:47', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:47', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:47', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:47', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:47', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:47', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:47', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:47', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:47', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:48', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:48', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:48', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:48', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:48', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:48', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:48', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:48', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:48', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:48', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:48', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:48', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:48', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:01:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:49', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:50', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:51', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:51', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:51', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:51', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:51', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:51', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:51', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:51', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:51', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:51', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:51', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:51', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:51', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:51', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:52', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:52', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:52', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:52', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:52', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:52', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:52', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:52', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:52', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:52', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:52', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:52', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:52', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:53', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:53', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:53', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:53', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:53', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:53', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:53', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:53', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:53', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:53', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:53', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:53', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:53', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:53', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:54', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:54', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:54', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:54', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:54', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:54', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:54', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:54', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:54', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:54', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:54', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:54', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:54', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:55', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:55', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:55', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:55', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:55', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:55', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:55', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:55', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:55', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:55', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:55', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:55', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:55', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:55', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:56', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:56', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:56', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:56', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:56', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:56', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:56', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:56', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:56', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:56', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:56', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:56', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:56', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:57', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:57', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:57', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:57', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:57', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:57', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:57', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:57', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:57', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:57', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:57', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:57', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:57', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:57', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:58', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:58', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:58', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:58', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:58', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:58', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:58', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:58', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:11:59', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:12:00', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:12:00', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:12:01', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:12:02', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:12:03', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:12:03', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:12:04', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:12:05', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:12:06', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:12:06', 0.01, 0.0, 0.02, 36.3, 16.0)
('17:29:39', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:39', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:39', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:40', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:40', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:40', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:40', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:40', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:40', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:40', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:40', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:40', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:40', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:40', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:40', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:40', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:41', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:41', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:41', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:41', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:41', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:41', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:41', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:41', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:41', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:41', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:41', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:41', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:41', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:41', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:42', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:42', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:42', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:42', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:42', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:42', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:42', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:42', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:42', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:42', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:42', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:42', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:42', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:43', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:43', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:43', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:43', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:43', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:43', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:43', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:43', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:43', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:43', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:43', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:43', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:43', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:43', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:44', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:44', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:44', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:44', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:29:44', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:05', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:05', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:05', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:05', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:05', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:05', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:06', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:06', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:06', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:06', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:06', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:06', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:06', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:06', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:06', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:06', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:06', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:06', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:06', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:07', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:07', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:07', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:07', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:07', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:07', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:07', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:07', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:07', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:07', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:07', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:07', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:07', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:07', 0.01, 0.01, 0.02, 35.6, 15.0)
('17:30:08', 0.01, 0.01, 0.02, 35.6, 15.0)
